match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,wide_runs,noball_runs,batsman_runs,player_dismissed,dismissal_kind,fielder
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,19,3,YS Chahal,B Kumar,0,0,1,,,
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,19,4,TS Mills,B Kumar,0,0,6,,,
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,19,5,TS Mills,B Kumar,0,0,0,TS Mills,caught,DA Warner
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,19,6,YS Chahal,B Kumar,0,0,1,,,
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,20,1,YS Chahal,BCJ Cutting,0,0,0,,,
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,20,2,YS Chahal,BCJ Cutting,0,0,1,,,
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,20,3,A Choudhary,BCJ Cutting,0,0,6,,,
1,2,Royal Challengers Bangalore,Sunrisers Hyderabad,20,4,A Choudhary,BCJ Cutting,0,0,0,YS Chahal,run out,CJ Jordan (sub)
2,1,Mumbai Indians,Rising Pune Supergiant,1,1,PA Patel,AB Dinda,1,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,1,2,PA Patel,AB Dinda,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,1,3,PA Patel,AB Dinda,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,1,4,JC Buttler,AB Dinda,0,0,5,,,
2,1,Mumbai Indians,Rising Pune Supergiant,1,5,PA Patel,AB Dinda,0,0,4,,,
2,1,Mumbai Indians,Rising Pune Supergiant,1,6,PA Patel,AB Dinda,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,1,7,PA Patel,AB Dinda,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,2,1,JC Buttler,DL Chahar,0,0,4,,,
2,1,Mumbai Indians,Rising Pune Supergiant,2,2,JC Buttler,DL Chahar,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,2,3,JC Buttler,DL Chahar,0,0,4,,,
2,1,Mumbai Indians,Rising Pune Supergiant,2,4,JC Buttler,DL Chahar,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,2,5,JC Buttler,DL Chahar,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,2,6,JC Buttler,DL Chahar,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,3,1,PA Patel,AB Dinda,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,3,2,PA Patel,AB Dinda,0,0,4,,,
2,1,Mumbai Indians,Rising Pune Supergiant,3,3,PA Patel,AB Dinda,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,3,4,PA Patel,AB Dinda,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,3,5,PA Patel,AB Dinda,0,0,4,,,
2,1,Mumbai Indians,Rising Pune Supergiant,3,6,PA Patel,AB Dinda,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,4,1,PA Patel,BA Stokes,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,4,2,JC Buttler,BA Stokes,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,4,3,JC Buttler,BA Stokes,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,4,4,JC Buttler,BA Stokes,0,0,6,,,
2,1,Mumbai Indians,Rising Pune Supergiant,4,5,JC Buttler,BA Stokes,0,0,6,,,
2,1,Mumbai Indians,Rising Pune Supergiant,4,6,JC Buttler,BA Stokes,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,5,1,PA Patel,Imran Tahir,0,0,4,,,
2,1,Mumbai Indians,Rising Pune Supergiant,5,2,PA Patel,Imran Tahir,0,0,0,PA Patel,bowled,
2,1,Mumbai Indians,Rising Pune Supergiant,5,3,RG Sharma,Imran Tahir,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,5,4,RG Sharma,Imran Tahir,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,5,5,JC Buttler,Imran Tahir,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,5,6,RG Sharma,Imran Tahir,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,6,1,RG Sharma,DL Chahar,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,6,2,JC Buttler,DL Chahar,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,6,3,JC Buttler,DL Chahar,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,6,4,JC Buttler,DL Chahar,0,0,4,,,
2,1,Mumbai Indians,Rising Pune Supergiant,6,5,JC Buttler,DL Chahar,0,0,6,,,
2,1,Mumbai Indians,Rising Pune Supergiant,6,6,JC Buttler,DL Chahar,0,0,2,,,
2,1,Mumbai Indians,Rising Pune Supergiant,7,1,RG Sharma,Imran Tahir,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,7,2,RG Sharma,Imran Tahir,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,7,3,RG Sharma,Imran Tahir,0,0,0,RG Sharma,bowled,
2,1,Mumbai Indians,Rising Pune Supergiant,7,4,N Rana,Imran Tahir,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,7,5,JC Buttler,Imran Tahir,0,0,0,JC Buttler,lbw,
2,1,Mumbai Indians,Rising Pune Supergiant,7,6,AT Rayudu,Imran Tahir,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,8,1,AT Rayudu,BA Stokes,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,8,2,N Rana,BA Stokes,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,8,3,AT Rayudu,BA Stokes,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,8,4,AT Rayudu,BA Stokes,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,8,5,N Rana,BA Stokes,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,8,6,N Rana,BA Stokes,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,9,1,AT Rayudu,A Zampa,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,9,2,N Rana,A Zampa,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,9,3,N Rana,A Zampa,0,0,6,,,
2,1,Mumbai Indians,Rising Pune Supergiant,9,4,N Rana,A Zampa,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,9,5,AT Rayudu,A Zampa,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,9,6,N Rana,A Zampa,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,10,1,N Rana,R Bhatia,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,10,2,AT Rayudu,R Bhatia,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,10,3,N Rana,R Bhatia,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,10,4,N Rana,R Bhatia,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,10,5,AT Rayudu,R Bhatia,0,0,2,,,
2,1,Mumbai Indians,Rising Pune Supergiant,10,6,AT Rayudu,R Bhatia,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,11,1,AT Rayudu,A Zampa,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,11,2,N Rana,A Zampa,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,11,3,AT Rayudu,A Zampa,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,11,4,N Rana,A Zampa,1,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,11,5,N Rana,A Zampa,0,0,2,,,
2,1,Mumbai Indians,Rising Pune Supergiant,11,6,N Rana,A Zampa,0,0,4,,,
2,1,Mumbai Indians,Rising Pune Supergiant,11,7,N Rana,A Zampa,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,12,1,AT Rayudu,R Bhatia,0,0,0,AT Rayudu,caught and bowled,
2,1,Mumbai Indians,Rising Pune Supergiant,12,2,KH Pandya,R Bhatia,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,12,3,N Rana,R Bhatia,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,12,4,KH Pandya,R Bhatia,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,12,5,N Rana,R Bhatia,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,12,6,N Rana,R Bhatia,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,13,1,KH Pandya,BA Stokes,2,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,13,2,N Rana,BA Stokes,0,0,6,,,
2,1,Mumbai Indians,Rising Pune Supergiant,13,3,N Rana,BA Stokes,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,13,4,KH Pandya,BA Stokes,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,13,5,N Rana,BA Stokes,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,13,6,N Rana,BA Stokes,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,13,7,KH Pandya,BA Stokes,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,14,1,N Rana,R Bhatia,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,14,2,KH Pandya,R Bhatia,0,0,0,KH Pandya,caught,MS Dhoni
2,1,Mumbai Indians,Rising Pune Supergiant,14,3,N Rana,R Bhatia,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,14,4,KA Pollard,R Bhatia,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,14,5,N Rana,R Bhatia,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,14,6,KA Pollard,R Bhatia,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,15,1,KA Pollard,Imran Tahir,0,0,4,,,
2,1,Mumbai Indians,Rising Pune Supergiant,15,2,KA Pollard,Imran Tahir,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,15,3,KA Pollard,Imran Tahir,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,15,4,N Rana,Imran Tahir,0,0,2,,,
2,1,Mumbai Indians,Rising Pune Supergiant,15,5,N Rana,Imran Tahir,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,15,6,KA Pollard,Imran Tahir,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,16,1,KA Pollard,A Zampa,0,0,4,,,
2,1,Mumbai Indians,Rising Pune Supergiant,16,2,KA Pollard,A Zampa,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,16,3,N Rana,A Zampa,0,0,0,N Rana,caught,R Bhatia
2,1,Mumbai Indians,Rising Pune Supergiant,16,4,HH Pandya,A Zampa,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,16,5,HH Pandya,A Zampa,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,16,6,KA Pollard,A Zampa,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,17,1,KA Pollard,Imran Tahir,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,17,2,HH Pandya,Imran Tahir,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,17,3,KA Pollard,Imran Tahir,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,17,4,HH Pandya,Imran Tahir,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,17,5,KA Pollard,Imran Tahir,0,0,6,,,
2,1,Mumbai Indians,Rising Pune Supergiant,17,6,KA Pollard,Imran Tahir,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,18,1,HH Pandya,AB Dinda,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,18,2,HH Pandya,AB Dinda,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,18,3,KA Pollard,AB Dinda,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,18,4,KA Pollard,AB Dinda,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,18,5,HH Pandya,AB Dinda,1,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,18,6,HH Pandya,AB Dinda,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,18,7,KA Pollard,AB Dinda,0,0,4,,,
2,1,Mumbai Indians,Rising Pune Supergiant,19,1,HH Pandya,BA Stokes,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,19,2,KA Pollard,BA Stokes,0,0,0,KA Pollard,caught,MA Agarwal
2,1,Mumbai Indians,Rising Pune Supergiant,19,3,TG Southee,BA Stokes,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,19,4,HH Pandya,BA Stokes,0,0,1,,,
2,1,Mumbai Indians,Rising Pune Supergiant,19,5,TG Southee,BA Stokes,0,0,0,,,
2,1,Mumbai Indians,Rising Pune Supergiant,19,6,TG Southee,BA Stokes,0,0,6,,,
2,1,Mumbai Indians,Rising Pune Supergiant,20,1,HH Pandya,AB Dinda,0,0,6,,,
2,1,Mumbai Indians,Rising Pune Supergiant,20,2,HH Pandya,AB Dinda,0,0,6,,,
2,1,Mumbai Indians,Rising Pune Supergiant,20,3,HH Pandya,AB Dinda,0,0,6,,,
2,1,Mumbai Indians,Rising Pune Supergiant,20,4,HH Pandya,AB Dinda,0,0,4,,,
2,1,Mumbai Indians,Rising Pune Supergiant,20,5,HH Pandya,AB Dinda,0,0,6,,,
2,1,Mumbai Indians,Rising Pune Supergiant,20,6,HH Pandya,AB Dinda,1,0,0,TG Southee,run out,MS Dhoni
2,1,Mumbai Indians,Rising Pune Supergiant,20,7,HH Pandya,AB Dinda,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,1,1,AM Rahane,TG Southee,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,1,2,MA Agarwal,TG Southee,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,1,3,MA Agarwal,TG Southee,1,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,1,4,MA Agarwal,TG Southee,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,1,5,AM Rahane,TG Southee,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,1,6,AM Rahane,TG Southee,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,1,7,AM Rahane,TG Southee,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,2,1,AM Rahane,HH Pandya,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,2,2,AM Rahane,HH Pandya,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,2,3,AM Rahane,HH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,2,4,MA Agarwal,HH Pandya,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,2,5,AM Rahane,HH Pandya,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,2,6,AM Rahane,HH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,3,1,AM Rahane,TG Southee,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,3,2,AM Rahane,TG Southee,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,3,3,AM Rahane,TG Southee,0,0,6,,,
2,2,Rising Pune Supergiant,Mumbai Indians,3,4,AM Rahane,TG Southee,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,3,5,AM Rahane,TG Southee,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,3,6,MA Agarwal,TG Southee,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,4,1,MA Agarwal,MJ McClenaghan,0,0,0,MA Agarwal,caught,RG Sharma
2,2,Rising Pune Supergiant,Mumbai Indians,4,2,SPD Smith,MJ McClenaghan,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,4,3,SPD Smith,MJ McClenaghan,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,4,4,AM Rahane,MJ McClenaghan,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,4,5,SPD Smith,MJ McClenaghan,0,0,2,,,
2,2,Rising Pune Supergiant,Mumbai Indians,4,6,SPD Smith,MJ McClenaghan,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,5,1,AM Rahane,JJ Bumrah,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,5,2,SPD Smith,JJ Bumrah,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,5,3,AM Rahane,JJ Bumrah,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,5,4,AM Rahane,JJ Bumrah,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,5,5,SPD Smith,JJ Bumrah,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,5,6,SPD Smith,JJ Bumrah,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,6,1,SPD Smith,MJ McClenaghan,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,6,2,SPD Smith,MJ McClenaghan,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,6,3,AM Rahane,MJ McClenaghan,0,0,6,,,
2,2,Rising Pune Supergiant,Mumbai Indians,6,4,AM Rahane,MJ McClenaghan,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,6,5,AM Rahane,MJ McClenaghan,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,6,6,AM Rahane,MJ McClenaghan,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,7,1,AM Rahane,HH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,7,2,SPD Smith,HH Pandya,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,7,3,SPD Smith,HH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,7,4,AM Rahane,HH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,7,5,SPD Smith,HH Pandya,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,7,6,SPD Smith,HH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,8,1,SPD Smith,KH Pandya,0,0,2,,,
2,2,Rising Pune Supergiant,Mumbai Indians,8,2,SPD Smith,KH Pandya,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,8,3,SPD Smith,KH Pandya,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,8,4,SPD Smith,KH Pandya,0,0,2,,,
2,2,Rising Pune Supergiant,Mumbai Indians,8,5,SPD Smith,KH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,8,6,AM Rahane,KH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,9,1,AM Rahane,HH Pandya,0,0,2,,,
2,2,Rising Pune Supergiant,Mumbai Indians,9,2,AM Rahane,HH Pandya,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,9,3,AM Rahane,HH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,9,4,SPD Smith,HH Pandya,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,9,5,SPD Smith,HH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,9,6,AM Rahane,HH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,10,1,AM Rahane,KH Pandya,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,10,2,AM Rahane,KH Pandya,0,0,6,,,
2,2,Rising Pune Supergiant,Mumbai Indians,10,3,AM Rahane,KH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,10,4,SPD Smith,KH Pandya,0,0,2,,,
2,2,Rising Pune Supergiant,Mumbai Indians,10,5,SPD Smith,KH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,10,6,AM Rahane,KH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,11,1,AM Rahane,TG Southee,0,0,0,AM Rahane,caught,N Rana
2,2,Rising Pune Supergiant,Mumbai Indians,11,2,SPD Smith,TG Southee,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,11,3,SPD Smith,TG Southee,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,11,4,BA Stokes,TG Southee,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,11,5,BA Stokes,TG Southee,0,0,2,,,
2,2,Rising Pune Supergiant,Mumbai Indians,11,6,BA Stokes,TG Southee,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,12,1,BA Stokes,JJ Bumrah,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,12,2,BA Stokes,JJ Bumrah,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,12,3,SPD Smith,JJ Bumrah,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,12,4,BA Stokes,JJ Bumrah,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,12,5,BA Stokes,JJ Bumrah,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,12,6,SPD Smith,JJ Bumrah,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,13,1,SPD Smith,MJ McClenaghan,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,13,2,SPD Smith,MJ McClenaghan,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,13,3,SPD Smith,MJ McClenaghan,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,13,4,SPD Smith,MJ McClenaghan,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,13,5,SPD Smith,MJ McClenaghan,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,13,6,SPD Smith,MJ McClenaghan,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,14,1,SPD Smith,KA Pollard,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,14,2,SPD Smith,KA Pollard,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,14,3,BA Stokes,KA Pollard,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,14,4,SPD Smith,KA Pollard,0,0,6,,,
2,2,Rising Pune Supergiant,Mumbai Indians,14,5,SPD Smith,KA Pollard,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,14,6,BA Stokes,KA Pollard,1,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,14,7,BA Stokes,KA Pollard,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,15,1,BA Stokes,TG Southee,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,15,2,BA Stokes,TG Southee,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,15,3,SPD Smith,TG Southee,0,0,2,,,
2,2,Rising Pune Supergiant,Mumbai Indians,15,4,SPD Smith,TG Southee,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,15,5,BA Stokes,TG Southee,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,15,6,SPD Smith,TG Southee,1,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,15,7,SPD Smith,TG Southee,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,16,1,BA Stokes,HH Pandya,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,16,2,BA Stokes,HH Pandya,0,0,0,BA Stokes,caught,TG Southee
2,2,Rising Pune Supergiant,Mumbai Indians,16,3,SPD Smith,HH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,16,4,MS Dhoni,HH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,16,5,SPD Smith,HH Pandya,0,0,2,,,
2,2,Rising Pune Supergiant,Mumbai Indians,16,6,SPD Smith,HH Pandya,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,17,1,SPD Smith,JJ Bumrah,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,17,2,MS Dhoni,JJ Bumrah,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,17,3,SPD Smith,JJ Bumrah,0,0,2,,,
2,2,Rising Pune Supergiant,Mumbai Indians,17,4,SPD Smith,JJ Bumrah,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,17,5,SPD Smith,JJ Bumrah,0,0,2,,,
2,2,Rising Pune Supergiant,Mumbai Indians,17,6,SPD Smith,JJ Bumrah,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,18,1,MS Dhoni,MJ McClenaghan,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,18,2,MS Dhoni,MJ McClenaghan,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,18,3,SPD Smith,MJ McClenaghan,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,18,4,SPD Smith,MJ McClenaghan,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,18,5,MS Dhoni,MJ McClenaghan,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,18,6,SPD Smith,MJ McClenaghan,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,19,1,MS Dhoni,JJ Bumrah,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,19,2,SPD Smith,JJ Bumrah,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,19,3,MS Dhoni,JJ Bumrah,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,19,4,MS Dhoni,JJ Bumrah,0,0,0,,,
2,2,Rising Pune Supergiant,Mumbai Indians,19,5,MS Dhoni,JJ Bumrah,0,0,4,,,
2,2,Rising Pune Supergiant,Mumbai Indians,19,6,MS Dhoni,JJ Bumrah,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,20,1,MS Dhoni,KA Pollard,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,20,2,SPD Smith,KA Pollard,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,20,3,MS Dhoni,KA Pollard,0,0,1,,,
2,2,Rising Pune Supergiant,Mumbai Indians,20,4,SPD Smith,KA Pollard,0,0,6,,,
2,2,Rising Pune Supergiant,Mumbai Indians,20,5,SPD Smith,KA Pollard,0,0,6,,,
3,1,Gujarat Lions,Kolkata Knight Riders,1,1,JJ Roy,TA Boult,0,0,0,,,
3,1,Gujarat Lions,Kolkata Knight Riders,1,2,JJ Roy,TA Boult,0,0,4,,,
3,1,Gujarat Lions,Kolkata Knight Riders,1,3,JJ Roy,TA Boult,0,0,0,,,
3,1,Gujarat Lions,Kolkata Knight Riders,1,4,JJ Roy,TA Boult,0,0,0,,,
3,1,Gujarat Lions,Kolkata Knight Riders,1,5,JJ Roy,TA Boult,0,0,4,,,
3,1,Gujarat Lions,Kolkata Knight Riders,1,6,JJ Roy,TA Boult,0,0,0,,,
3,1,Gujarat Lions,Kolkata Knight Riders,2,1,BB McCullum,PP Chawla,0,0,1,,,
3,1,Gujarat Lions,Kolkata Knight Riders,2,2,JJ Roy,PP Chawla,0,0,0,,,
